6
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
instant-summons,Instant Summons,/api/spells/instant-summons,"['You touch an object weighing 10 pounds or less whose longest dimension is 6 feet or less. The spell leaves an invisible mark on its surface and invisibly inscribes the name of the item on the sapphire you use as the material component. Each time you cast this spell, you must use a different sapphire.', ""At any time thereafter, you can use your action to speak the item's name and crush the sapphire. The item instantly appears in your hand regardless of physical or planar distances, and the spell ends."", ""If another creature is holding or carrying the item, crushing the sapphire doesn't transport the item to you, but instead you learn who the creature possessing the object is and roughly where that creature is located at that moment."", ""Dispel magic or a similar effect successfully applied to the sapphire ends this spell's effect.""]",,,,,,,,,,"[{'index': 'wizard', 'name': 'Wizard', 'url': '/api/classes/wizard'}]",,,,,,,,,,,,,6,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],Touch,"['V', 'S', 'M']","A sapphire worth 1,000 gp.",True,Until dispelled,False,1 minute,,,"{'index': 'conjuration', 'name': 'Conjuration', 'url': '/api/magic-schools/conjuration'}"
invisibility,Invisibility,/api/spells/invisibility,"[""A creature you touch becomes invisible until the spell ends. Anything the target is wearing or carrying is invisible as long as it is on the target's person. The spell ends for a target that attacks or casts a spell.""]",,,,,,,,,,"[{'index': 'bard', 'name': 'Bard', 'url': '/api/classes/bard'}, {'index': 'sorcerer', 'name': 'Sorcerer', 'url': '/api/classes/sorcerer'}, {'index': 'warlock', 'name': 'Warlock', 'url': '/api/classes/warlock'}, {'index': 'wizard', 'name': 'Wizard', 'url': '/api/classes/wizard'}]",,,,,,,,,,,,,2,,,,,"[{'index': 'lore', 'name': 'Lore', 'url': '/api/subclasses/lore'}, {'index': 'land', 'name': 'Land', 'url': '/api/subclasses/land'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['When you cast this spell using a spell slot of 3rd level or higher, you can target one additional creature for each slot level above 2nd.']",Touch,"['V', 'S', 'M']",An eyelash encased in gum arabic.,False,Up to 1 hour,True,1 action,,,"{'index': 'illusion', 'name': 'Illusion', 'url': '/api/magic-schools/illusion'}"
irresistible-dance,Irresistible Dance,/api/spells/irresistible-dance,"[""Choose one creature that you can see within range. The target begins a comic dance in place: shuffling, tapping its feet, and capering for the duration. Creatures that can't be charmed are immune to this spell."", 'A dancing creature must use all its movement to dance without leaving its space and has disadvantage on dexterity saving throws and attack rolls. While the target is affected by this spell, other creatures have advantage on attack rolls against it. As an action, a dancing creature makes a wisdom saving throw to regain control of itself. On a successful save, the spell ends.']",,,,,,,,,,"[{'index': 'bard', 'name': 'Bard', 'url': '/api/classes/bard'}, {'index': 'wizard', 'name': 'Wizard', 'url': '/api/classes/wizard'}]",,,,,,,,,,,,,6,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],30 feet,['V'],,False,Up to 1 minute,True,1 action,,,"{'index': 'enchantment', 'name': 'Enchantment', 'url': '/api/magic-schools/enchantment'}"
jump,Jump,/api/spells/jump,"[""You touch a creature. The creature's jump distance is tripled until the spell ends.""]",,,,,,,,,,"[{'index': 'druid', 'name': 'Druid', 'url': '/api/classes/druid'}, {'index': 'ranger', 'name': 'Ranger', 'url': '/api/classes/ranger'}, {'index': 'sorcerer', 'name': 'Sorcerer', 'url': '/api/classes/sorcerer'}, {'index': 'wizard', 'name': 'Wizard', 'url': '/api/classes/wizard'}]",,,,,,,,,,,,,1,,,,,"[{'index': 'lore', 'name': 'Lore', 'url': '/api/subclasses/lore'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],Touch,"['V', 'S', 'M']",A grasshopper's hind leg.,False,1 minute,False,1 action,,,"{'index': 'transmutation', 'name': 'Transmutation', 'url': '/api/magic-schools/transmutation'}"
knock,Knock,/api/spells/knock,"['Choose an object that you can see within range. The object can be a door, a box, a chest, a set of manacles, a padlock, or another object that contains a mundane or magical means that prevents access.', 'A target that is held shut by a mundane lock or that is stuck or barred becomes unlocked, unstuck, or unbarred. If the object has multiple locks, only one of them is unlocked.', 'If you choose a target that is held shut with arcane lock, that spell is suppressed for 10 minutes, during which time the target can be opened and shut normally.', 'When you cast the spell, a loud knock, audible from as far away as 300 feet, emanates from the target object.']",,,,,,,,,,"[{'index': 'bard', 'name': 'Bard', 'url': '/api/classes/bard'}, {'index': 'sorcerer', 'name': 'Sorcerer', 'url': '/api/classes/sorcerer'}, {'index': 'wizard', 'name': 'Wizard', 'url': '/api/classes/wizard'}]",,,,,,,,,,,,,2,,,,,"[{'index': 'lore', 'name': 'Lore', 'url': '/api/subclasses/lore'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],60 feet,['V'],,False,Instantaneous,False,1 action,,,"{'index': 'transmutation', 'name': 'Transmutation', 'url': '/api/magic-schools/transmutation'}"
legend-lore,Legend Lore,/api/spells/legend-lore,"[""Name or describe a person, place, or object. The spell brings to your mind a brief summary of the significant lore about the thing you named. The lore might consist of current tales, forgotten stories, or even secret lore that has never been widely known. If the thing you named isn't of legendary importance, you gain no information. The more information you already have about the thing, the more precise and detailed the information you receive is."", 'The information you learn is accurate but might be couched in figurative language. For example, if you have a mysterious magic axe on hand the spell might yield this information: ""Woe to the evildoer whose hand touches the axe, for even the haft slices the hand of the evil ones. Only a true Child of Stone, lover and beloved of Moradin, may awaken the true powers of the axe, and only with the sacred word *Rudnogg* on the lips.""']",,,,,,,,,,"[{'index': 'bard', 'name': 'Bard', 'url': '/api/classes/bard'}, {'index': 'cleric', 'name': 'Cleric', 'url': '/api/classes/cleric'}, {'index': 'wizard', 'name': 'Wizard', 'url': '/api/classes/wizard'}]",,,,,,,,,,,,,5,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],Self,"['V', 'S', 'M']","Incense worth at least 250 gp, which the spell consumes, and four ivory strips worth at least 50 gp each.",False,Instantaneous,False,10 minutes,,,"{'index': 'divination', 'name': 'Divination', 'url': '/api/magic-schools/divination'}"
lesser-restoration,Lesser Restoration,/api/spells/lesser-restoration,"['You touch a creature and can end either one disease or one condition afflicting it. The condition can be blinded, deafened, paralyzed, or poisoned.']",,,,,,,,,,"[{'index': 'bard', 'name': 'Bard', 'url': '/api/classes/bard'}, {'index': 'cleric', 'name': 'Cleric', 'url': '/api/classes/cleric'}, {'index': 'druid', 'name': 'Druid', 'url': '/api/classes/druid'}, {'index': 'paladin', 'name': 'Paladin', 'url': '/api/classes/paladin'}, {'index': 'ranger', 'name': 'Ranger', 'url': '/api/classes/ranger'}]",,,,,,,,,,,,,2,,,,,"[{'index': 'lore', 'name': 'Lore', 'url': '/api/subclasses/lore'}, {'index': 'life', 'name': 'Life', 'url': '/api/subclasses/life'}, {'index': 'devotion', 'name': 'Devotion', 'url': '/api/subclasses/devotion'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],Touch,"['V', 'S']",,False,Instantaneous,False,1 action,,,"{'index': 'abjuration', 'name': 'Abjuration', 'url': '/api/magic-schools/abjuration'}"
levitate,Levitate,/api/spells/levitate,"['One creature or object of your choice that you can see within range rises vertically, up to 20 feet, and remains suspended there for the duration. The spell can levitate a target that weighs up to 500 pounds. An unwilling creature that succeeds on a constitution saving throw is unaffected.', ""The target can move only by pushing or pulling against a fixed object or surface within reach (such as a wall or a ceiling), which allows it to move as if it were climbing. You can change the target's altitude by up to 20 feet in either direction on your turn. If you are the target, you can move up or down as part of your move. Otherwise, you can use your action to move the target, which must remain within the spell's range."", 'When the spell ends, the target floats gently to the ground if it is still aloft.']",,,,,,,,,,"[{'index': 'sorcerer', 'name': 'Sorcerer', 'url': '/api/classes/sorcerer'}, {'index': 'wizard', 'name': 'Wizard', 'url': '/api/classes/wizard'}]",,,,,,,,,,,,,2,,,,,"[{'index': 'lore', 'name': 'Lore', 'url': '/api/subclasses/lore'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],60 feet,"['V', 'S', 'M']",Either a small leather loop or a piece of golden wire bent into a cup shape with a long shank on one end.,False,Up to 10 minutes,True,1 action,,,"{'index': 'transmutation', 'name': 'Transmutation', 'url': '/api/magic-schools/transmutation'}"
light,Light,/api/spells/light,"['You touch one object that is no larger than 10 feet in any dimension. Until the spell ends, the object sheds bright light in a 20-foot radius and dim light for an additional 20 feet. The light can be colored as you like. Completely covering the object with something opaque blocks the light. The spell ends if you cast it again or dismiss it as an action.', 'If you target an object held or worn by a hostile creature, that creature must succeed on a dexterity saving throw to avoid the spell.']",,,,,,,,,,"[{'index': 'bard', 'name': 'Bard', 'url': '/api/classes/bard'}, {'index': 'cleric', 'name': 'Cleric', 'url': '/api/classes/cleric'}, {'index': 'sorcerer', 'name': 'Sorcerer', 'url': '/api/classes/sorcerer'}, {'index': 'wizard', 'name': 'Wizard', 'url': '/api/classes/wizard'}]",,,,,,,,,,,,,0,,,,,"[{'index': 'lore', 'name': 'Lore', 'url': '/api/subclasses/lore'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],Touch,"['V', 'M']",A firefly or phosphorescent moss.,False,1 hour,False,1 action,,,"{'index': 'evocation', 'name': 'Evocation', 'url': '/api/magic-schools/evocation'}"
lightning-bolt,Lightning Bolt,/api/spells/lightning-bolt,"['A stroke of lightning forming a line 100 feet long and 5 feet wide blasts out from you in a direction you choose. Each creature in the line must make a dexterity saving throw. A creature takes 8d6 lightning damage on a failed save, or half as much damage on a successful one.', ""The lightning ignites flammable objects in the area that aren't being worn or carried.""]",,,,,,,,,,"[{'index': 'sorcerer', 'name': 'Sorcerer', 'url': '/api/classes/sorcerer'}, {'index': 'wizard', 'name': 'Wizard', 'url': '/api/classes/wizard'}]",,,,,,,,,,,,,3,,,,,"[{'index': 'lore', 'name': 'Lore', 'url': '/api/subclasses/lore'}, {'index': 'land', 'name': 'Land', 'url': '/api/subclasses/land'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['When you cast this spell using a spell slot of 4th level or higher, the damage increases by 1d6 for each slot level above 3rd.']",Self,"['V', 'S', 'M']","A bit of fur and a rod of amber, crystal, or glass.",False,Instantaneous,False,1 action,,"{'damage_type': {'index': 'lightning', 'name': 'Lightning', 'url': '/api/damage-types/lightning'}, 'damage_at_slot_level': {'3': '8d6', '4': '9d6', '5': '10d6', '6': '11d6', '7': '12d6', '8': '13d6', '9': '14d6'}}","{'index': 'evocation', 'name': 'Evocation', 'url': '/api/magic-schools/evocation'}"
locate-animals-or-plants,Locate Animals or Plants,/api/spells/locate-animals-or-plants,"['Describe or name a specific kind of beast or plant. Concentrating on the voice of nature in your surroundings, you learn the direction and distance to the closest creature or plant of that kind within 5 miles, if any are present.']",,,,,,,,,,"[{'index': 'bard', 'name': 'Bard', 'url': '/api/classes/bard'}, {'index': 'druid', 'name': 'Druid', 'url': '/api/classes/druid'}, {'index': 'ranger', 'name': 'Ranger', 'url': '/api/classes/ranger'}]",,,,,,,,,,,,,2,,,,,"[{'index': 'lore', 'name': 'Lore', 'url': '/api/subclasses/lore'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],Self,"['V', 'S', 'M']",A bit of fur from a bloodhound.,True,Instantaneous,False,1 action,,,"{'index': 'divination', 'name': 'Divination', 'url': '/api/magic-schools/divination'}"
locate-creature,Locate Creature,/api/spells/locate-creature,"[""Describe or name a creature that is familiar to you. You sense the direction to the creature's location, as long as that creature is within 1,000 feet of you. If the creature is moving, you know the direction of its movement."", ""The spell can locate a specific creature known to you, or the nearest creature of a specific kind (such as a human or a unicorn), so long as you have seen such a creature up close--within 30 feet--at least once. If the creature you described or named is in a different form, such as being under the effects of a polymorph spell, this spell doesn't locate the creature."", ""This spell can't locate a creature if running water at least 10 feet wide blocks a direct path between you and the creature.""]",,,,,,,,,,"[{'index': 'bard', 'name': 'Bard', 'url': '/api/classes/bard'}, {'index': 'cleric', 'name': 'Cleric', 'url': '/api/classes/cleric'}, {'index': 'druid', 'name': 'Druid', 'url': '/api/classes/druid'}, {'index': 'paladin', 'name': 'Paladin', 'url': '/api/classes/paladin'}, {'index': 'ranger', 'name': 'Ranger', 'url': '/api/classes/ranger'}, {'index': 'wizard', 'name': 'Wizard', 'url': '/api/classes/wizard'}]",,,,,,,,,,,,,4,,,,,"[{'index': 'land', 'name': 'Land', 'url': '/api/subclasses/land'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],Self,"['V', 'S', 'M']",A bit of fur from a bloodhound.,False,Up to 1 hour,True,1 action,,,"{'index': 'divination', 'name': 'Divination', 'url': '/api/magic-schools/divination'}"
